Severity;Name;Vulnerability_url;Package;Versions;CVE;GitHub Advisory;GitHub Commit;GitHub Release;GitHub Release Tag;GitHub Additional Information;GitHub PR;GitHub Issue;NVD
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-DOCKERPY-40290;docker-py;[,0.5.3],[,1.3.1];CVE-2014-5277;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-5277
L;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-BIRDHOUSEBUILDERRECIPENGINX-40504;birdhousebuilder.recipe.nginx;[0.1.2,0.1.5);;;https://github.com/bird-house/birdhousebuilder.recipe.nginx/commit/f7932c5e725a2de03e65c9cdadfc9d0c1e58367e;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-COLLECTIVESIGNUPSHEET-40585;collective.signupsheet;[,0.2.0);;;https://github.com/RedTurtle/collective.signupsheet/commit/42cdd9598ff81aa371130e6a09987df149090a5a;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-AJENTI-40473;ajenti;[1.2.20.0,1.2.22.13);;;;;;;;https://github.com/ajenti/ajenti/issues/602;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-KEYSTONEMIDDLEWARE-40293;keystonemiddleware;[1.0.0,1.2.0);CVE-2014-7144;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-7144
M;Privilege Escalation;https://snyk.io/vuln/SNYK-PYTHON-FOOLSCAP-40568;foolscap;[,0.7.0);;;https://github.com/warner/foolscap/commit/e35ce531a8d7763f7c37e7229dec4f1021d7ecc1;;;;;;
L;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-TWISTED-40039;twisted;[,14.0.1);CVE-2014-7143;;https://github.com/twisted/twisted/commit/3b5942252f5f3e45862a0e12b266ab29e243cc33;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PYSAML2-40576;pysaml2;[,2.1.0);;;;;;;;;
M;Malicious Link Generation;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40258;django;[,1.4.14),[1.5,1.5.9),[1.6,1.6.6);CVE-2014-0480;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40259;django;[,1.4.14),[1.5,1.5.9),[1.6,1.6.6);CVE-2014-0481;;;;;;;;
L;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40262;django;[,1.4.14),[1.5,1.5.9),[1.6,1.6.6);CVE-2014-0483;;https://github.com/django/django/commit/2b31342cdf14fc20e07c43d258f1e7334ad664a6;;;;;;
M;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-REQUESTSKERBEROS-40296;requests-kerberos;[0.2,0.6);CVE-2014-8650;;https://github.com/requests/requests-kerberos/commit/208bebb7008796a07be0204d9b5beaa55d2373ae;;;;https://github.com/requests/requests-kerberos/pull/36;https://github.com/requests/requests-kerberos/issues/35;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-AJENTI-40287;ajenti;[,1.2.21.6);CVE-2014-4301;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJBLETS-40285;djblets;[0.8,0.8.2],[,0.7.30];CVE-2014-3994;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3994
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJBLETS-40286;djblets;[0.8,0.8.2];CVE-2014-3995;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3994
H;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-TORNADO-40301;tornado;[,3.2.2);CVE-2014-9720;;;;;;;;
M;Cache Poisoning;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40256;django;[,1.4.13),[1.5,1.5.8),[1.6,1.6.5);CVE-2014-1418;;;;;;;;
M;Session Hijacking;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40261;django;[,1.4.14),[1.5,1.5.9),[1.6,1.6.6);CVE-2014-0482;;;;;;;;
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40257;django;[,1.4.13),[1.5,1.5.8),[1.6,1.6.5);CVE-2014-3730;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40560;sentry;[,7.0.0);;;https://github.com/getsentry/sentry/commit/b4c3fcfe225c64a2b0e8b72a87692c43b5e39164;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-SOAPPY-40280;soappy;[0.12.5];CVE-2014-3242;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3242
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-SOAPPY-40281;soappy;[0.12.5];CVE-2014-3243;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3243
H;Arbitrary Command Execution;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40037;pillow;[,2.5.0);CVE-2014-1932;;https://github.com/python-pillow/Pillow/commit/d8f55e3f50b0df2c850d15deedb46cb0e33a4cd8;;;;https://github.com/python-pillow/Pillow/pull/731;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-BOTTLE-40278;bottle;[0.8,0.10.12),[0.11,0.11.7),[0.12,0.12.6);CVE-2014-3137;;;;;;;https://github.com/bottlepy/bottle/issues/616;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3137
M;Cross-site Request Forgery (CSRF);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40026;django;[,1.4.11),[1.5,1.5.6),[1.6,1.6.3),[1.7,1.7.1);CVE-2014-0473;;;;;;;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40025;django;[,1.4.11),[1.5,1.5.6),[1.6,1.6.3),[1.7,1.7.1);CVE-2014-0472;;;;;;;;
H;SQL Injection;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40027;django;[,1.4.11),[1.5,1.5.6),[1.6,1.6.3),[1.7,1.7.1);CVE-2014-0474;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-LXML-40279;lxml;[,3.3.5);CVE-2014-3146;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-3146
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-ANSIBLE-40288;ansible;[,1.5.4);CVE-2014-4657;;https://github.com/ansible/ansible/commit/998793fd0ab55705d57527a38cee5e83f535974c;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-4657
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYTHONKEYSTONECLIENT-40024;python-keystoneclient;[,0.7.0);CVE-2014-0105;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-ASKBOT-40275;askbot;[0.6.0,0.7.49);CVE-2014-2235;;https://github.com/ASKBOT/askbot-devel/commit/876e3662ff6b78cc6241338c15e3a0cb49edf4e2;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-2235
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-ASKBOT-40276;askbot;[0.6.0,0.7.49);CVE-2014-2236;;https://github.com/ASKBOT/askbot-devel/commit/876e3662ff6b78cc6241338c15e3a0cb49edf4e2#diff-b693b4c02739be4b3231bece15b0eb87;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-2236
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-AJENTI-40475;ajenti;[0.9.29,1.2.17);;;;;;;;https://github.com/ajenti/ajenti/issues/277;
M;Symlink Attack;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40034;pillow;[,2.3.1);CVE-2014-1932;;https://github.com/python-pillow/Pillow/commit/4e9f367dfd3f04c8f5d23f7f759ec12782e10ee7;;;;;;
M;Symlink Attack;https://snyk.io/vuln/SNYK-PYTHON-PILLOW-40035;pillow;[,2.3.1);CVE-2014-1933;;https://github.com/python-pillow/Pillow/commit/4e9f367dfd3f04c8f5d23f7f759ec12782e10ee7;;;;;;
M;Insecure use of temporary file;https://snyk.io/vuln/SNYK-PYTHON-EYED3-40036;eyed3;(,0.6.18],(,7.0.3];CVE-2014-1934;;;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2014-1934
M;SymLink Attack;https://snyk.io/vuln/SNYK-PYTHON-NUMPY-40268;numpy;[,1.8.1);CVE-2014-1858;;;;;;;;
M;Arbitrary File Access;https://snyk.io/vuln/SNYK-PYTHON-LOGILABCOMMON-40032;logilab-common;[0.38.1,0.61.0);CVE-2014-1838;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-1838
M;Insecure use of temporary file;https://snyk.io/vuln/SNYK-PYTHON-LOGILABCOMMON-40033;logilab-common;[0.38.1,0.61.0);CVE-2014-1839;;;;;;;;
M;Arbitrary File Overwrite;https://snyk.io/vuln/SNYK-PYTHON-PYXDG-40263;pyxdg;[0.25];CVE-2014-1624;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-1624
L;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-HTTPLIB2-40181;httplib2;[,0.9);CVE-2013-2037;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-2037
M;Privilege Escalation;https://snyk.io/vuln/SNYK-PYTHON-JINJA2-40250;jinja2;[2.7.2];CVE-2014-1402;;https://github.com/mitsuhiko/jinja2/commit/acb672b6a179567632e032f547582f30fa2f4aa7;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2014-0012
M;Insecure use of temporary file;https://snyk.io/vuln/SNYK-PYTHON-RPLY-40029;rply;[,0.7.0);CVE-2014-1604;;https://github.com/alex/rply/commit/fc9bbcd25b0b4f09bbd6339f710ad24c129d5d7c;;;;;;
M;Insecure Defaults;https://snyk.io/vuln/SNYK-PYTHON-JINJA2-40028;jinja2;[,2.7.2);CVE-2014-1402;;https://github.com/mitsuhiko/jinja2/commit/acb672b6;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-REQUESTS-40031;requests;[,2.3.0);CVE-2014-1830;;https://github.com/kennethreitz/requests/commit/4d8cb3244e8e4f84b250c10a48e025f9a8bf6137;;;;;https://github.com/kennethreitz/requests/issues/1885#issuecomment-33793651;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-REQUESTS-40030;requests;[,2.3.0);CVE-2014-1829;;https://github.com/kennethreitz/requests/commit/f1893c835570d72823c970fbd6e0e42c13b1f0f2;;;;;https://github.com/kennethreitz/requests/issues/1885;
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-CENTRIFUGE-40508;centrifuge;[,0.3.8);;;https://github.com/centrifugal/centrifuge/commit/bb32eb4d25bfc42392a7a36002c09a2b762ea9d8;;;;;;
M;Man in the Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-PYWBEM-40239;pywbem;[,0.7.0];CVE-2013-6444;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-6444
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PLONE-40242;plone;[3.3,4.3.2];CVE-2013-7060;;;;;;;;
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-PLONE-40244;plone;[3.3,4.3.2];CVE-2013-7061;;;;;;;;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-PYWBEM-40238;pywbem;[,0.7.0];CVE-2013-6418;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-6418
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-PYTHONSWIFTCLIENT-40021;python-swiftclient;[1,2.0.0);CVE-2013-6396;;;;;;;;
M;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-RSA-40541;rsa;[3.0,3.4.0);;;https://github.com/sybrenstuvel/python-rsa/commit/2310b34bdb530e0bad793d42f589c9f848ff181b;;;;;https://github.com/sybrenstuvel/python-rsa/issues/19;
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40225;django;[,1.4.7),[1.5,1.5.3);CVE-2013-4315;;;;;;;;
H;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-TRYTON-40228;tryton;[,3.0.1);CVE-2013-4510;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4510
M;Privilege Escalation;https://snyk.io/vuln/SNYK-PYTHON-KEYSTONE-40020;keystone;[,2014.1);CVE-2013-4477;;https://github.com/openstack/keystone/commit/c6800c;;;;;;https://nvd.nist.gov/vuln/detail/CVE-2013-4477
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-COLLECTIVETABLEPAGE-40602;collective.tablepage;[,0.3);;;https://github.com/collective/collective.tablepage/commit/010c97c7bb83406d09e4fbdfa96f60c693fbd832;;;;;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-DJBLETS-40273;djblets;[,0.7.21);CVE-2013-4409;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-COLLECTIVEPORTLETTWITTER-40511;collective.portlet.twitter;[,1.0b3);;;https://github.com/collective/collective.portlet.twitter/commit/2af06e3a7e793de176e959b5ecee4af65d43d5d0;;;;https://github.com/collective/collective.portlet.twitter/pull/2;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-REVIEWBOARD-40015;reviewboard;[1.6,1.6.18],[1.7,1.7.14];CVE-2013-4409;;;;;;;;
L;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-AUTOBAHN-40501;autobahn;[,0.6.4);;;https://github.com/crossbario/autobahn-python/commit/b22cf13ad9d581a744eb90108ae9a9d19af08f88;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40220;django;[,1.4.8),[1.5,1.5.4);CVE-2013-1443;;;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-SCIPY-40221;scipy;[0.12,0.12.1);CVE-2013-4251;;;;;;;;
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40544;sentry;[,6.1.1);;;https://github.com/getsentry/sentry/commit/5793c6cac19aeb7d2e19f9a09f4421b771af4306;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40176;django;[,1.4.6),[1.5,1.5.2);CVE-2013-4249;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40177;django;[,1.4.6),[1.5,1.5.2);CVE-2013-6044;;;;;;;;
M;Arbitrary Code Injection;https://snyk.io/vuln/SNYK-PYTHON-GRAPHITEWEB-40229;graphite-web;[0.9.5,0.9.11);CVE-2013-5093;;https://github.com/graphite-project/graphite-web/commit/4a9f98647be279a39a982bd94922fdec710b0b3f;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-5093
M;Arbitrary Code Injection;https://snyk.io/vuln/SNYK-PYTHON-GRAPHITEWEB-40231;graphite-web;[0.9.5,0.9.11);CVE-2013-5942;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-5942
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-GRAPHITEWEB-40232;graphite-web;[,0.9.11);CVE-2013-5943;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-5943
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PLONE-40189;plone;[,4.2.5),[4.3,4.3.1);CVE-2013-4188;;;;;;;;
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-PLONE-40192;plone;[,4.2.5),[4.3,4.3.1);CVE-2013-4189;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-PLONE-40195;plone;[,4.2.5),[4.3,4.3.1);CVE-2013-4190;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PLONE-40197;plone;[,4.2.5),[4.3,4.3.1);CVE-2013-4191;;;;;;;;
M;Email Spoofing;https://snyk.io/vuln/SNYK-PYTHON-PLONE-40199;plone;[,4.2.5),[4.3,4.3.1);CVE-2013-4192;;;;;;;;
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-PLONE-40201;plone;[,4.2.5),[4.3,4.3.1);CVE-2013-4193;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PLONE-40203;plone;[,4.2.5),[4.3,4.3.1);CVE-2013-4194;;;;;;;;
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-PLONE-40205;plone;[,4.2.5),[4.3,4.3.1);CVE-2013-4195;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PLONE-40209;plone;[,4.2.5),[4.3,4.3.1);CVE-2013-4196;;;;;;;;
M;Arbitrary Portrait Modification;https://snyk.io/vuln/SNYK-PYTHON-PLONE-40211;plone;[,4.2.5),[4.3,4.3.1);CVE-2013-4197;;;;;;;;
M;Access Restriction Bypass;https://snyk.io/vuln/SNYK-PYTHON-PLONE-40214;plone;[,4.2.5),[4.3,4.3.1);CVE-2013-4198;;;;;;;;
M;Arbitrary Web Redirect;https://snyk.io/vuln/SNYK-PYTHON-PLONE-40219;plone;[4.3.0,4.3.1];http://plone.org/products/plone-hotfix/releases/20130618,http://plone.org/products/plone/security/advisories/20130618-announcement,http://www.openwall.com/lists/oss-security/2013/08/01/2,http://www.securityfocus.com/archive/1/archive/1/530787/100/0/threaded,https://bugzilla.redhat.com/show_bug.cgi?id=CVE-2013-4200;;;;;;;;
L;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PLONE-40216;plone;[,4.2.5),[4.3,4.3.1);CVE-2013-4199;;;;;;;;
L;Symlink Attack;https://snyk.io/vuln/SNYK-PYTHON-SUDSPY3-1056870;suds-py3;[,1.4.4.1);CVE-2013-2217;;https://github.com/andersinno/suds-jurko/commit/2d17fcf77d303d156d24a91a7151672eada16bcd;;;;;;
L;Symlink Attack;https://snyk.io/vuln/SNYK-PYTHON-SUDSJURKO-1056871;suds-jurko;[0,];CVE-2013-2217;;https://github.com/andersinno/suds-jurko/commit/2d17fcf77d303d156d24a91a7151672eada16bcd;;;;;;
L;Symlink Attack;https://snyk.io/vuln/SNYK-PYTHON-SUDS-40185;suds;[0,];CVE-2013-2217;;https://github.com/andersinno/suds-jurko/commit/2d17fcf77d303d156d24a91a7151672eada16bcd;;;;;;
M;Privilege Escalation;https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40191;zope2;[2.13,2.13.13);CVE-2013-4189;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4189
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40196;zope2;[2.12,2.12.28),[2.13,2.13.21);CVE-2013-4190;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4190
M;Open Redirect;https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40204;zope2;[2.13,2.13.21);CVE-2013-4195;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4195
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40208;zope2;[2.13,2.13.21);CVE-2013-4196;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4196
L;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40217;zope2;[2.13,2.13.21);CVE-2013-4199;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4199
M;XML Signature Wrapping;https://snyk.io/vuln/SNYK-PYTHON-PYXMLSECURITY-40593;pyxmlsecurity;[0.7,0.9);;;https://github.com/leifj/pyXMLSecurity/commit/3fe6c3b56e1404121887f74a0db196cc19c011fa;;;;;;
M;Man-in-the-Middle (MitM);https://snyk.io/vuln/SNYK-PYTHON-PYTHONGLANCECLIENT-40011;python-glanceclient;[,0.12.0);CVE-2013-4111;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PRODUCTSKUPU-40202;products.kupu;[,1.5.2);CVE-2013-4194;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4194
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PYMONGO-40183;pymongo;[,2.5.2);CVE-2013-2132;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-2132
M;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-PYTHONKEYSTONECLIENT-40182;python-keystoneclient;[,0.2.4);CVE-2013-2104;;https://github.com/openstack/python-keystoneclient/commit/8fe7a822d3fd9f435bb4a73a838b380659196cf7;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-2104
M;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-RESTAUTH-40586;restauth;[0.6.1,0.6.3);;;https://github.com/RestAuth/server/commit/ec574bda827f934e7c73cdc38d7a21d77d38ddad;;;;;;
H;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-RPC4DJANGO-40597;rpc4django;[0.1.8,0.2.3);;;https://github.com/rpc4django/rpc4django/commit/9962e02858383269533dcb1d49ec57310262259b;;;;https://github.com/rpc4django/rpc4django/pull/26;https://github.com/rpc4django/rpc4django/issues/20;
M;Timing Attack;https://snyk.io/vuln/SNYK-PYTHON-TWILIO-40494;twilio;[3.0.0,3.5.0);;;https://github.com/twilio/twilio-python/commit/022ea4cb852da3ec7cbd6da9cf09b46fc4742f99;;;;https://github.com/twilio/twilio-python/pull/118;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-WEB2PY-40186;web2py;[,2.3.2);CVE-2013-2311;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-2311
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-TORNADO-40010;tornado;(,3.0.2];CVE-2013-2099;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-REQUESTS-40023;requests;[,1.1.0);CVE-2013-2099;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PRODUCTSPOI-40596;products.poi;[,2.2.3);;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-HTML5LIB-40558;html5lib;[,0.99999999),[1.0b1,1.0b9);CVE-2016-9910;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2016-9910
M;XML External Entity (XXE) Injection;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40175;django;[,1.3.6),[1.4,1.4.4);CVE-2013-1665;;;;;;;;
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40172;django;[,1.3.6),[1.4,1.4.4);CVE-2013-0305;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-DJANGO-40173;django;[,1.3.6),[1.4,1.4.4);CVE-2013-0306;;;;;;;;
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PLONEAPPPORTLETS-40190;plone.app.portlets;[,2.4.5);CVE-2013-4188;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-4188
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-ASPEN-40187;aspen;[0.9.18, 0.22);CVE-2013-2619;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2013-2619
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-BBCODE-40502;bbcode;[,1.0.18);;;https://github.com/dcwatson/bbcode/commit/e23f5ae9f9e42a9988a52b8b39815593c264f3ce;;;;;https://github.com/dcwatson/bbcode/issues/4;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-BBCODE-40500;bbcode;[,1.0.9);;;https://github.com/dcwatson/bbcode/commit/116cb2067003e6c6f679ed3a34e9e00a97a332cf;;;;;https://github.com/dcwatson/bbcode/issues/4;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40559;sentry;[,5.4.4);;;https://github.com/getsentry/sentry/commit/beae68d620357a86a832adf5b2338c6ffde6a496;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-SENTRY-40557;sentry;[,5.4.4);;;https://github.com/getsentry/sentry/commit/a110a98cdc3d06d3261b5bd0ee3daa75f563382c;;;;;;
M;Replay Attack;https://snyk.io/vuln/SNYK-PYTHON-OAUTH2-40013;oauth2;[,1.9rc1);CVE-2013-4346;;;;;;;https://github.com/simplegeo/python-oauth2/issues/129;https://nvd.nist.gov/vuln/detail/CVE-2013-4346
M;Directory Traversal;https://snyk.io/vuln/SNYK-PYTHON-MOIN-40161;moin;[1.9.3,1.9.6);CVE-2012-6080;;;;;;;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-MOIN-40162;moin;[,1.9.6);CVE-2012-6081;;;;;;;;
M;Cross-site Scripting (XSS);https://snyk.io/vuln/SNYK-PYTHON-MOIN-40163;moin;[,1.9.5);CVE-2012-6082;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-6082
H;Authentication Bypass;https://snyk.io/vuln/SNYK-PYTHON-RSA-40542;rsa;[3.0,3.4);;;https://github.com/sybrenstuvel/python-rsa/commit/1681a0b2f84a4a252c71b87de870a2816de06fdf;;;;;https://github.com/sybrenstuvel/python-rsa/issues/13;
M;HTTP Header Injection;https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40106;zope2;[2.12,2.13.19);CVE-2012-5486;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-5486
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40109;zope2;[2.13,2.13.20);CVE-2012-5488;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-5488
M;Denial of Service (DoS);https://snyk.io/vuln/SNYK-PYTHON-PRODUCTSKUPU-40129;products.kupu;[,1.5.1);CVE-2012-5496;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-5496
M;Information Exposure;https://snyk.io/vuln/SNYK-PYTHON-PLONEOPENID-40157;plone.openid;[,2.0.1);CVE-2012-5508;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-5508
H;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PLONE-40107;plone;[,4.2.3),[4.3a1,4.3b1);CVE-2012-5487;;;;;;;;
M;Arbitrary Code Execution;https://snyk.io/vuln/SNYK-PYTHON-PLONE-40110;plone;[,4.2.3),[4.3a1,4.3b1);CVE-2012-5488;;;;;;;;
M;Privilege Escalation;https://snyk.io/vuln/SNYK-PYTHON-ZOPE2-40117;zope2;[,2.12.21),[2.13,2.13.11);CVE-2012-5489;;;;;;;;https://web.nvd.nist.gov/view/vuln/detail?vulnId=CVE-2012-5489
